╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧▓Hкў╕ЇдGмq361~390╕╣,14.44,жэ,,,1050408,дgжa1л╪кл1иожь1,дн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0980817,111.53,2,2,1,ж│,ж│,6500000,58280,йY╣Dенн▒,29.99,0,,RPROMLNKOHLFFEF48CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧╖sелд@╕Їд@мq331~360╕╣,20.58,жэ,,,1050401,дgжa1л╪кл1иожь1,дT╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040819,118.46,1,1,1,ж│,ж│,5980000,53188,йY╣Dенн▒,27.65,1150000,,RPROMLNJOHLFFEF38CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧╖sелд@╕Їд@мq331~360╕╣,22.02,жэ,,,1050401,дgжa1л╪кл1иожь1,дT╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040819,130.73000000000002,2,1,1,ж│,ж│,6840000,55281,йY╣Dенн▒,29.61,1250000,,RPSOMLNJOHLFFEF48CA
дTк█░╧,й╨жa(дgжa+л╪кл),╖sе_елдTк█░╧▓LдЇ╞W╡є1~30╕╣,19.99,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050331,дgжa1л╪кл1иожь0,дG╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860502,59.24,2,2,1,ж│,ж│,1900000,32073,,0.0,0,зи╝hж│╝Wл╪бAи╠▓{кpецеIбAзNоЁ2еxбB┐O╣вбB╡б├обB╝pиу╡ейTйwклзбпdдUбC,RPOOMLTKNHLFFEF68CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧дддsе_╕ЇдGмq188л╤31~60╕╣,23.2,жэ,,,1050415,дgжa1л╪кл1иожь1,дQ╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1020712,165.31,3,2,2,ж│,ж│,10500000,63517,йY╣Dенн▒,31.91,0,,RPOQMLNKNHLFFEF28CA
дKи╜░╧,й╨жa(дgжa+л╪кл),╖sе_елдKи╜░╧дд╡╪╕ЇдGмq481~510╕╣,11.1,жэ,,,1050420,дgжa1л╪кл1иожь0,дQ╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821116,105.75999999999999,3,2,2,ж│,ж│,5200000,49168,,0.0,0,,RPXOMLMKNHLFFEF88CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧╖sмK╡є91~120╕╣,32.11,жэ,,,1050401,дgжa1л╪кл1иожь1,д╗╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1041223,170.89999999999998,3,2,2,ж│,ж│,9250000,53785,йY╣Dенн▒,21.23,1200000,,RPTOMLKKNHLFFEF28CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧иF▒[╕Ї156л╤1~30╕╣,15.59,жэ,,,1050410,дgжa1л╪кл1иожь0,дG╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0810213,84.97,2,2,1,ж│,ж│,4100000,48252,,0.0,0,,RPRPMLTJNHLFFEF98CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧дЇ╖╜╡єдGмq92л╤5з╦1~30╕╣,34.11,жэ,,,1050409,дgжa1л╪кл1иожь0,дн╝h,дн╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0760722,151.70000000000002,13,0,13,ж│,╡L,11500000,75808,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTPMLTJNHLFFEF56CA
дKи╜░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдKи╜░╧дп╖R╕Ї31~60╕╣,17.29,жэ,,,1050409,дgжa1л╪кл1иожь1,дC╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841009,118.41,2,2,2,ж│,ж│,5280000,44591,йY╣D╛ў▒ё,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWNMLQJNHLFFEF98CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧дддsе_╕ЇдGмq181~210╕╣,32.71,жэ,,,1050419,дgжa1л╪кл1иожь1,дT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990827,203.5,4,2,1,ж│,ж│,15000000,73710,йY╣Dенн▒,14.91,0,,RPPOMLQJNHLFFEF38CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧дддsе_╕ЇдGмq181~210╕╣,25.73,жэ,,,1050419,дgжa1л╪кл1иожь1,дT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990827,162.2,3,2,1,ж│,ж│,12000000,73983,йY╣Dенн▒,13.04,0,,RPQOMLQJNHLFFEF48CA
╕Uи╜░╧,й╨жa(дgжa+л╪кл),╖sе_ел╕Uи╜░╧дще·╕Ї31~60╕╣,19.3,жэ,,,1050423,дgжa1л╪кл1иожь0,дK╝h,дK╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0850613,48.33,1,1,1,ж│,ж│,1800000,37244,,0.0,0,,RPVNMLTKNHLFFDF56CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧╖s╗Oдн╕ЇдGмq241~270╕╣,12.71,жэ,,,1050419,дgжa2л╪кл1иожь0,дQе|╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840320,97.96000000000001,3,2,1,ж│,ж│,5100000,52062,,0.0,0,,RPPOMLSKNHLFFDF58CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧дuл╪╕Ї91~120╕╣,22.46,жэ,,,1050405,дgжa1л╪кл1иожь1,дQдT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0981120,171.55,4,2,2,ж│,ж│,18900000,110172,йY╣Dенн▒,24.23,0,,RPOPMLSKNHLFFDF58CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧зB└я╡є98л╤1~30╕╣,41.03,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050425,дgжa1л╪кл1иожь1,д@╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860205,116.21000000000001,3,1,2,ж│,ж│,8500000,73143,йY╣Dенн▒,0.0,0,,RPOOMLMKNHLFFDF87CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧л╪жи╕Ї59л╤31~60╕╣,10.49,жэ,,,1050401,дgжa2л╪кл1иожь0,дC╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0871113,76.6,3,2,1,ж│,ж│,8450000,110313,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPOMLMKNHLFFDF97CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧дде┐╕Ї91~120╕╣,10.25,░╙,,,1050415,дgжa2л╪кл1иожь0,д@╝hбAдG╝hбA├M╝╙,дG╝h,й▒н▒(й▒╛Q),жэоaе╬,┐j│y,,18.98,0,0,0,╡L,╡L,3300000,173867,,0.0,0,,RPOOMLQJNHLFFDF18CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧║╓╝wд@╕Ї86л╤31~60╕╣,9.24,жэ,,,1050418,дgжa1л╪кл1иожь0,д@╝h,дK╝h,й▒н▒(й▒╛Q),░╙╖~е╬,┐√╡м▓V╛одg│y,0870827,54.38,1,1,1,ж│,ж│,10750000,197683,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVPMLNKNHLFFDF78CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧╛юмь╕Ї18л╤1~30╕╣,35.6,жэ,,,1050321,дgжa1л╪кл1иожь0,дн╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870218,162.56,3,2,2,ж│,ж│,15800000,97195,йY╣Dенн▒,36.81,0,иожьжbжaдUд@╝h,RPROMLQKNHLFFDF58CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧жw▓╗╕Ї102л╤46з╦1~30╕╣,114.65,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1041123,дgжa6л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0851002,132.51,3,2,2,ж│,ж│,12100000,91314,,0.0,0,,RPROMLRLNHLFFCF68CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧е_йy╕ЇдGмq481~510╕╣,15.35,жэ,,,1050408,дgжa1л╪кл1иожь0,дн╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0930115,98.14,3,2,2,ж│,ж│,6300000,64194,,0.0,0,,RPTOMLTKNHLFFCF98CA
╖sй▒░╧,дgжa,к╜╝цмqдpз|дpмq31~60жa╕╣,2774.0,ифеL,,,1050314,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3104800,1119,,0.0,0,,RPUNMLKLNHLFFCF18CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧┤_┐│╕Ї31~60╕╣,3.73,жэ,,,1050329,дgжa2л╪кл1иожь0,дQдT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841130,40.97,2,1,1,ж│,ж│,5670000,138394,,0.0,0,╝Wл╪│бд└:╢зеxе~▒└,RPQNMLLKNHLFFCF77CA
▓`з|░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓`з|░╧е_▓`╕ЇдTмq151~180╕╣,34.12,жэ,,,1050408,дgжa1л╪кл1иожь1,дQдT╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031121,213.47000000000003,4,2,2,ж│,ж│,25800000,120860,йY╣Dенн▒,27.86,0,,RPUNMLMKNHLFFCF28CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧жw▓╗╕Ї110л╤31~60╕╣,37.77,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050401,дgжa1л╪кл1иожь0,дQдC╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850120,76.68,2,2,1,ж│,ж│,3900000,50861,,0.0,0,лe╢зеxе~▒└,RPQNMLTJNHLFFCF48CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧дде┐╕Ї284л╤4з╦1~30╕╣,52.15,░╙,,,1050404,дgжa1л╪кл1иожь1,дG╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),░╙╖~е╬,┐√╡м▓V╛одg│y,0841024,271.05,4,1,1,ж│,╡L,36000000,132817,д╔н░енн▒,32.55,0,,RPQOMLTJNHLFFCF58CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧дGдQ▒i╕Ї31~60╕╣,21.43,жэ,,,1050223,дgжa1л╪кл1иожь1,дG╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821224,155.32,3,2,2,ж│,ж│,18680000,120268,йY╣Dенн▒,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбCиожьн▒┐n╡Lкk╖з║тбC,RPOPMLQJNHLFFCF18CA
▓`з|░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓`з|░╧е_▓`╕ЇдTмq241~270╕╣,16.06,дu,,,1050407,дgжa1л╪кл1иожь1,дC╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0981221,160.56,3,2,2,ж│,ж│,11880000,73991,йY╣Dенн▒,40.73,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPRPMLQJNHLFFCF48CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧дK╝w╕Ї271~300╕╣,11.8,ифеL,,,1050325,дgжa1л╪кл1иожь1,дQд@╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040129,140.02,0,0,0,╡L,ж│,15100000,139623,йY╣Dенн▒,45.48,1900000,,RPTVMLOJOHLFFBF09CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧е┴жwжш╕Ї301~330╕╣,16.5,жэ,,,1050320,дgжa1л╪кл1иожь1,дQ╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010511,140.76,2,1,1,ж│,ж│,14000000,99460,йY╣Dенн▒,39.0,0,зt│├н╤│]│╞,RPPNMLOLNHLFFBF97CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧дK╝w╕Ї271~300╕╣,12.29,ифеL,,,1050324,дgжa1л╪кл1иожь1,дQдG╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040129,143.45999999999998,2,1,1,ж│,ж│,16820000,151255,йY╣Dенн▒,45.48,2000000,,RPWNMLLMNHLFFBF48CA
кLдf░╧,й╨жa(дgжa+л╪кл),╖sе_елкLдf░╧дK╝w╕Ї211~240╕╣,11.3,ифеL,,,1050226,дgжa1л╪кл1иожь0,дK╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040129,94.56,0,0,0,╡L,ж│,12680000,134095,,0.0,0,,RPXNMLLMNHLFFBF58CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧л╪жw╡є41л╤1~30╕╣,27.65,жэ,,,1050329,дgжa1л╪кл1иожь1,дC╝hбAигифеL╡n░Oи╞╢╡,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040527,170.44,2,2,2,ж│,╡L,18880000,117019,йY╣D╛ў▒ё,16.79,900000,,RPOOMLMJOHLFFBF67CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧╖sе_дj╣DдCмq331~360╕╣,4.97,жэ,,,1050412,дgжa2л╪кл1иожь0,дK╝h,дQдK╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880409,54.92,3,1,1,ж│,ж│,4200000,76475,,0.0,0,╝Wл╪:зи╝h,RPTOMLOLNHLFFBF48CA
╖s▓°░╧,дgжa,║╓└чмq1~30жa╕╣,39.79,ифеL,,,1050422,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4800000,120633,,0.0,0,,RPXQMLSKNHLFFBF76CA
╖s▓°░╧,иожь,╖sе_ел╖s▓°░╧║╓м№╡є62л╤31~60╕╣,0.29,жэ,,,1050403,дgжa0л╪кл0иожь1,,,ифеL,,,,25.78,0,0,0,ж│,ж│,1950000,,йY╣Dенн▒,25.78,1950000,,RPVNMLTKNHLFFBF98CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧║╓м№╡є62л╤61~90╕╣,30.01,жэ,,,1050404,дgжa1л╪кл1иожь1,дE╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020301,199.07999999999998,3,2,2,ж│,ж│,22500000,113020,йY╣Dенн▒,25.78,0,,RPVOMLSKNHLFFBF98CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧дп╖R╕ЇдGмq301~330╕╣,37.39,жэ,,,1050406,дgжa1л╪кл1иожь2,дн╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970519,269.89,3,2,2,ж│,ж│,19000000,70399,йY╣Dенн▒,54.45,0,,RPXTMLKKNHLFFBF88CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧лф╖╜╕Ї192л╤1~30╕╣,32.67,жэ,,,1050407,дgжa1л╪кл1иожь1,е|╝h,дGдQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√░й┐√╡м▓V╛одg│y,1031117,231.54,4,2,2,ж│,ж│,29900000,146658,йY╣Dенн▒,40.62,1900000,,RPOUMLKKNHLFFBF08CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧ж█лH╡є1~30╕╣,15.07,жэ,,,1050330,дgжa1л╪кл1иожь0,дQдK╝h,дGдQ╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851024,120.69999999999999,3,2,2,ж│,ж│,9800000,81193,,0.0,0,,RPTOMLLKNHLFFBF08CA
днк╤░╧,дgжa,днк╤з|мqднк╤з|дpмq1501~1530жa╕╣,500.0,ифеL,,,1050406,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11000000,22000,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSPMLTJNHLFFBF78CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧лс┤фд@╕Ї130л╤1~30╕╣,35.28,жэ,,,1050405,дgжa1л╪кл1иожь1,д@╝hбAдG╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),░╙╖~е╬,┐√╡м▓V╛одg│y,0830723,181.82,4,1,2,ж│,ж│,16700000,91849,йY╣D╛ў▒ё,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбCе╗о╫иожьн▒┐n╡Lкkйю║тбC,RPPNMLSJNHLFFBF18CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧л╪жw╡є71л╤1~30╕╣,14.62,жэ,,,1050410,дgжa1л╪кл1иожь1,дQдG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011002,155.47,3,2,2,ж│,ж│,14350000,92307,йY╣Dенн▒,36.01,0,д║зt┐Wе▀▓г┼vд╜│]бAе╝е]зtжb┤╔╝╞д║бCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQNMLSJNHLFFBF28CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧╖sе_дj╣DдCмq331~360╕╣,7.2,жэ,,,1050331,дgжa2л╪кл1иожь0,д@╝h,дQдK╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880409,82.23,4,2,2,ж│,ж│,6500000,79047,,0.0,0,д║зt┐Wе▀▓г┼vд╜│]бAе╝е]зtжb┤╔╝╞д║бCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPRRMLPJNHLFFBF48CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧дде┐╕Ї331~360╕╣,4.79,жэ,,,1050325,дgжa1л╪кл1иожь0,дQд@╝h,дQе|╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840819,39.35,1,1,1,ж│,ж│,3850000,97840,,0.0,0,,RPXNMLQJNHLFFBF78CA
оїдs░╧,й╨жa(дgжa+л╪кл),╖sе_елоїдs░╧дп╝w╕Ї61~90╕╣,13.84,жэ,,,1050415,дgжa1л╪кл1иожь0,дE╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0911219,76.21000000000001,2,1,1,ж│,ж│,7700000,101037,,0.0,0,,RPPNMLQJNHLFFBF97CA
кLдf░╧,й╨жa(дgжa+л╪кл),╖sе_елкLдf░╧дде┐╕Ї505л╤1~30╕╣,12.19,жэ,,,1050415,дgжa2л╪кл1иожь0,жaдUд@╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),░╙╖~е╬,┐√╡м▓V╛одg│y,0841230,39.54,1,0,1,ж│,ж│,2000000,50582,,0.0,0,,RPXPMLPJNHLFFBF88CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧╕Uжw╡є53л╤1~30╕╣,26.0,ифеL,,,1050412,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,,38.19,4,3,3,ж│,╡L,2200000,57607,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPXOMLTJNHLFFAF09CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкO╛Ї░╧нл╝y╕Ї245л╤61~90╕╣,27.31,жэ,,,1050411,дgжa1л╪кл1иожь2,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0991122,196.25,4,2,2,ж│,ж│,31790000,161987,йY╣Dенн▒,7.14,0,,RPTNMLTJNHLFFAF58CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкO╛Ї░╧е┴е═╕Їд@мq1~30╕╣,14.15,жэ,,,1050326,дgжa3л╪кл1иожь1,дGдQдC╝h,дGдQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√░й┐√╡м▓V╛одg│y,0920130,218.81,4,2,2,ж│,ж│,26580000,121475,йY╣D╛ў▒ё,23.76,0,,RPXOMLPJNHLFFAF68CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧нл╝y╕Ї290л╤1~30╕╣,25.49,жэ,,,1050328,дgжa1л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700402,85.47,3,2,1,ж│,╡L,6700000,78390,,0.0,0,,RPPNMLQJNHLFFAF87CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧┬∙дQ╕ЇдGмq1~30╕╣,27.5,жэ,,,1050227,дgжa1л╪кл1иожь0,д@╝hбA├M╝╙,е|╝h,й▒н▒(й▒╛Q),жэоaе╬,┐√╡м▓V╛одg│y,0650121,79.13,0,1,1,ж│,╡L,26600000,336156,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPRNMLQJNHLFFAF08CA
дgл░░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдgл░░╧▓MдЇ╕Ї91~120╕╣,17.04,░╙,,,1050426,дgжa1л╪кл1иожь1,дG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030110,168.15,3,2,2,ж│,╡L,18660000,122922,йY╣Dенн▒,33.43,2100000,,RPUNMLPJNHLFFAF28CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧дTе┴╕ЇдGмq95л╤1~30╕╣,32.5,жэ,,,1050330,дgжa1л╪кл1иожь0,д@╝hбAенеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0680310,94.38,1,1,1,ж│,╡L,13800000,146217,,0.0,0,,RPVNMLPJNHLFFAF38CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧л╪░ъ╡є54л╤1~30╕╣,22.0,жэ,,,1050317,дgжa1л╪кл1иожь0,е|╝hбA╢зеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0630416,86.1,2,1,1,ж│,╡L,9700000,112660,,0.0,0,ж│╝Wл╪,RPPNMLSKNHLFFAF18CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧лn╢окF╕Ї1~30╕╣,3.66,жэ,,,1050420,дgжa1л╪кл1иожь0,д╗╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960809,39.92,1,1,1,ж│,ж│,5700000,142786,,0.0,0,╝Wл╪:лe╢зеxк■├╪:╣q╡°.иF╡o.зNоЁ.п∙дL,RPSNMLSKNHLFFAF48CA
